LABEL	LOCAL	TYPE	IRI	ALT_LABELS	SYNONYMS	COMMENT
material basis of	BFO_0000127	ObjectProperty	http://purl.obolibrary.org/obo/BFO_0000127			
definition	IAO_0000115	AnnotationProperty	http://purl.obolibrary.org/obo/IAO_0000115			
Aggregate state suprasolid	PMD_0020125	Individual	https://w3id.org/pmd/co/PMD_0020125			
dataset creation process	NFDI_0010031	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0010031			A data handling process involving the organization and structuring of data into datasets for easier access, analysis, and sharing.
license	NFDI_0000141	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000141			An information content entity that refers to a legal instrument (usually by way of contract law, with or without printed material) governing the use or redistribution of the resource containing the licence.
goal textual entity	MWO_0001100	Class	http://purls.helmholtz-metadaten.de/mwo/MWO_0001100			A goal textual entity is a textual entity that describes the intended objectives, aims, or targets of a project, initiative, organization, or research effort, providing a clear statement of purpose and expected outcomes.
placeholder removed	IAO_0000226	Individual	http://purl.obolibrary.org/obo/IAO_0000226			
workflow specification	NFDI_0001002	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0001002			A plan specification that defines the sequence, dependencies, roles, and conditions governing the execution of tasks and processes within a workflow, ensuring structured and efficient task coordination, automation, and completion.
has programming language	NFDI_0000187	ObjectProperty	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000187			The property links software to a programming language its written in.
has location	NFDI_0000144	ObjectProperty	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000144			The property is a relationship between a thing and a place its located at.
consortium partner	NFDI_0001038	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0001038			A Consortium Partner is an organization that actively collaborates within a consortium, contributing expertise, resources, or infrastructure to support shared research, development, or innovation goals.
publisher	publisher	AnnotationProperty	http://purl.org/dc/terms/publisher			
data science	NFDI_0001066	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0001066			Data Science is a sub-discipline of Computer Science that integrates statistical methods, machine learning, and data processing techniques to extract insights and knowledge from structured and unstructured data.
is output of	NFDI_0001023	ObjectProperty	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0001023			inverse of the relation 'has output'
Documentation	documentation	AnnotationProperty	http://edamontology.org/documentation		Specification	
Etienne Posthumus	E3095	Entity	https://nfdi4culture.de/id/E3095			
co developed by	MWO_0001136	ObjectProperty	http://purls.helmholtz-metadaten.de/mwo/MWO_0001136			The property relates an entity to agents that collaboratively contributed to its development.
consortium member	NFDI_0000007	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000007			An organization that has a specific role, responsibilities or contributions within the consortium framework.
project proposal	NFDI_0001004	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0001004			A project proposal is a detailed document that outlines the objectives, scope, requirements, and deliverables of a project. It serves as a blueprint for all stakeholders, ensuring everyone understands what needs to be accomplished.
co develops	MWO_0001137	ObjectProperty	http://purls.helmholtz-metadaten.de/mwo/MWO_0001137			"inverse of property ""co developed by"""
has software	NFDI_0000199	ObjectProperty	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000199			The property is a relationship between a resource and a software it uses.
Version	Version	AnnotationProperty	http://usefulinc.com/ns/doap#Version			
Prof. Dr.-Ing.	NFDI_0001089	Individual	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0001089			Professor with a doctorate in engineering.
material entity	BFO_0000040	Class	http://purl.obolibrary.org/obo/BFO_0000040			
objective specification	IAO_0000005	Class	http://purl.obolibrary.org/obo/IAO_0000005			
zone improvement plan code	NFDI_0001042	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0001042			A postal code that is used in the United States for the purpose of sorting and delivering mail, and that denotes some postal delivery route or some aggregate of postal delivery routes.
added value textual entity	MWO_0001104	Class	http://purls.helmholtz-metadaten.de/mwo/MWO_0001104			An added value textual entity is a textual entity that describes the achievements, benefits, or additional value generated by a project, service, or initiative, highlighting its impact, improvements, or contributions.
develops	MWO_0001135	ObjectProperty	http://purls.helmholtz-metadaten.de/mwo/MWO_0001135			"inverse of property ""developed by"""
has parent organization	NFDI_0000182	ObjectProperty	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000182			The property is a parental relationship between organizations.
format	format	AnnotationProperty	http://purl.org/dc/elements/1.1/format			
work package textual entity	NFDI_0001035	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0001035			A work package textual entity is a textual entity that describes a structured unit of work within a project, outlining specific tasks, objectives, deliverables, and assigned responsibilities to achieve defined project outcomes.
service product	NFDI_0000232	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000232			An immaterial entity that provides value through a service offering, delivering intangible benefits or functionality designed to fulfill specific needs or requirements, often in a structured process.
active status	NFDI_0001070	Individual	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0001070			Active Status is a status specification that indicates an entity, process, or project is currently operational, ongoing, or in execution.
test phase status	NFDI_0001093	Individual	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0001093			Test Phase Status is a status specification that indicates an entity, process, or project is undergoing testing, evaluation, or validation before finalization.
has part	BFO_0000051	ObjectProperty	http://purl.obolibrary.org/obo/BFO_0000051			
has value	NFDI_0001007	DatatypeProperty	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0001007			A relation between an information content entity and its specific value.
Ebrahim Norouzi	0000-0002-2691-6995	Entity	https://orcid.org/0000-0002-2691-6995			
three-dimensional spatial region	BFO_0000028	Class	http://purl.obolibrary.org/obo/BFO_0000028			
paused status	NFDI_0001082	Individual	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0001082			Paused Status is a status specification that indicates an entity, process, or project is temporarily halted but may resume at a later stage.
term split	IAO_0000229	Individual	http://purl.obolibrary.org/obo/IAO_0000229			
inSubset	inSubset	AnnotationProperty	http://www.geneontology.org/formats/oboInOwl#inSubset			
event	NFDI_0000131	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000131			An process that represents an organized happening that unfolds in time.
information access specification	NFDI_0001052	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0001052			An information access specification is a directive information entity that defines the policies, conditions, and mechanisms governing the accessibility of digital or physical information resources for users or organizations.
precedes	BFO_0000063	ObjectProperty	http://purl.obolibrary.org/obo/BFO_0000063			
identifier	NFDI_0000015	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000015			An information content entity that is the outcome of a dubbing process and is used to refer to one instance of entity shared by a group of people to refer to that individual entity.
Dr.	NFDI_0001072	Individual	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0001072			Doctor (PhD or equivalent academic doctorate)
named class expression	IAO_0000421	Individual	http://purl.obolibrary.org/obo/IAO_0000421			
matwerk project	MWO_0001002	Class	http://purls.helmholtz-metadaten.de/mwo/MWO_0001002			A MatWerk project is a project within the NFDI MatWerk consortium that involves coordinated research, development, or infrastructure activities aimed at advancing materials science and engineering through data-driven methodologies and digitalization.
zero-dimensional temporal region	BFO_0000148	Class	http://purl.obolibrary.org/obo/BFO_0000148			
meeting	NFDI_0001043	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0001043			Av event that brings together individuals or groups for structured discussions, decision-making, planning, or coordination of research, educational, or institutional activities.
has agent	NFDI_0000240	ObjectProperty	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000240			The property is a relationship between a resource and an agent.
has axiom label	IAO_0010000	AnnotationProperty	http://purl.obolibrary.org/obo/IAO_0010000			
Amir Laadhar	0000-0001-9106-8825	Entity	https://orcid.org/0000-0001-9106-8825			
has funding organization	NFDI_0000137	ObjectProperty	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000137			The property relates a project to the organization that provided funding for it.
Microstructure	PMD_0000857	Class	https://w3id.org/pmd/co/PMD_0000857			
failed exploratory term	IAO_0000103	Individual	http://purl.obolibrary.org/obo/IAO_0000103			
repository	repository	AnnotationProperty	http://edamontology.org/repository			
death date	NFDI_0000127	DatatypeProperty	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000127			The property refers to the date on which a person passed away.
implemented by	MWO_0001028	ObjectProperty	http://purls.helmholtz-metadaten.de/mwo/MWO_0001028			The property relates an entity to an agent that has adapted or developed the entity for a specific purpose and actively uses it within a particular context.
materials deformation processes	MWO_0001043	Class	http://purls.helmholtz-metadaten.de/mwo/MWO_0001043			Materials Deformation Processes is a sub-discipline of Material Science that studies how materials change shape under external forces, including plastic deformation, elastic deformation, and failure mechanisms.
editors ontology module	IAO_8000002	Class	http://purl.obolibrary.org/obo/IAO_8000002			
collaboration	MWO_0001003	Class	http://purls.helmholtz-metadaten.de/mwo/MWO_0001003			A collaboration is a process in which multiple entities, such as individuals, organizations, or institutions, work together toward shared goals, contributing resources, expertise, or services to achieve mutual benefits.
software repository	MWO_0001113	Class	http://purls.helmholtz-metadaten.de/mwo/MWO_0001113			A Software Repository is a data portal designed to store, manage, and distribute software packages, source code, and related documentation for research, development, and deployment purposes.
description	description	AnnotationProperty	http://purl.org/dc/terms/description			
Ferrite	PMD_0020100	Individual	https://w3id.org/pmd/co/PMD_0020100			
history of	BFO_0000184	ObjectProperty	http://purl.obolibrary.org/obo/BFO_0000184			
academic event	NFDI_0000018	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000018			An event that focuses on scholarly activities and the exchange of knowledge, typically involving presentations, discussions, or collaborations among researchers, academics, and students, often in the context of conferences, workshops, seminars, symposia, or colloquia, to advance a specific field of study or interdisciplinary research.
identifier	identifier	AnnotationProperty	http://purl.org/dc/elements/1.1/identifier			
bibliographicCitation	bibliographicCitation	AnnotationProperty	http://purl.org/dc/terms/bibliographicCitation			
Engineered Material	PMD_0000002	Class	https://w3id.org/pmd/co/PMD_0000002			We recognize that some of the materials in the subclasses also occur naturally. However, these are not within the scope of our consideration for technical use.
subject area of	NFDI_0000212	ObjectProperty	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000212			"inverse of  property ""has subject area"""
ROR identifier	NFDI_0001013	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0001013			ROR (Research Organization Registry) is a global, open, and community-driven registry of research organizations. It provides unique identifiers for institutions involved in research, enabling better data integration, disambiguation, and interoperability across scholarly communication systems.
project	NFDI_0000002	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000002			A process of a scientific or business endeavor that aims to conclude an investigation or to answer a research question.
in response to	PMD_0001028	ObjectProperty	https://w3id.org/pmd/co/PMD_0001028			
object	BFO_0000030	Class	http://purl.obolibrary.org/obo/BFO_0000030			
reference dataset	MWO_0001056	Class	http://purls.helmholtz-metadaten.de/mwo/MWO_0001056			A Reference Dataset is a dataset that serves as a benchmark or standardized collection of data used for validation, comparison, and reproducibility in scientific research and engineering applications.
logo	logo	AnnotationProperty	http://xmlns.com/foaf/0.1/logo			
temporal interval	BFO_0000202	Class	http://purl.obolibrary.org/obo/BFO_0000202			
developed by	MWO_0001134	ObjectProperty	http://purls.helmholtz-metadaten.de/mwo/MWO_0001134			The property relates an entity to an agent that has modified, customized, or extended it for a specific use case or research purpose.
to be replaced with external ontology term	IAO_0000423	Individual	http://purl.obolibrary.org/obo/IAO_0000423			
conference paper	MWO_0001088	Class	http://purls.helmholtz-metadaten.de/mwo/MWO_0001088			A Conference Paper is a scholarly publication that presents research findings at an academic or professional conference, typically published in conference proceedings.
curation status specification	IAO_0000078	Class	http://purl.obolibrary.org/obo/IAO_0000078			
datum label	IAO_0000009	Class	http://purl.obolibrary.org/obo/IAO_0000009			
preferredNamespaceUri	preferredNamespaceUri	AnnotationProperty	http://purl.org/vocab/vann/preferredNamespaceUri			
Wikidata identifier	NFDI_0001012	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0001012			Wikidata is maintained by the Wikimedia Foundation and serves as a central repository for structured data used by Wikipedia, Wikimedia projects, and external applications.
paywall access	NFDI_0001083	Individual	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0001083			Paywall Access is an information access specification that defines policies requiring users to purchase, subscribe, or obtain institutional licenses to access digital or physical information resources.
continuant	BFO_0000002	Class	http://purl.obolibrary.org/obo/BFO_0000002			
one-dimensional spatial region	BFO_0000026	Class	http://purl.obolibrary.org/obo/BFO_0000026			
funding specification	NFDI_0001051	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0001051			A funding specification is a directive information entity that provides structured guidelines, policies, and requirements for securing, managing, and allocating financial resources for various activities, projects, or organizations.
has input	NFDI_0000152	ObjectProperty	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000152			p has input x =Def x is used or consumed in the process of executing p.
fiat surface	BFO_0000146	Class	http://purl.obolibrary.org/obo/BFO_0000146			
ontology	NFDI_0000023	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000023			An (nfdi) ontology is a data item that coherently represents all components of an ontology, including its versions, variants, modules and other associated artifacts. It is typically denoted by a name and/or an acronym, which is the term we use to communicate about it.
software application	NFDI_0000218	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000218			Software that can be downloaded and executed locally on the users' hardware.
NFDI Matwerk Ontology	mwo.owl	Entity	http://purls.helmholtz-metadaten.de/mwo/mwo.owl			
formats	formats	AnnotationProperty	http://purl.obolibrary.org/obo/edam#formats			
has occurrent part	BFO_0000117	ObjectProperty	http://purl.obolibrary.org/obo/BFO_0000117			
Aggregate state liquid	PMD_0020118	Individual	https://w3id.org/pmd/co/PMD_0020118			
hasDefinition	hasDefinition	AnnotationProperty	http://www.geneontology.org/formats/oboInOwl#hasDefinition			
workshop	NFDI_0010019	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0010019			An event focused on interactive learning, where participants engage in hands-on activities or group work to develop specific skills or knowledge.
Aggregate state atom gas	PMD_0020121	Individual	https://w3id.org/pmd/co/PMD_0020121			
represented collection of	NFDI_0000196	ObjectProperty	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000196			"inverse of  property ""represented collection"""
materials thermodynamics	MWO_0001045	Class	http://purls.helmholtz-metadaten.de/mwo/MWO_0001045			Materials Thermodynamics is a sub-discipline of Material Science that examines the energy interactions, phase equilibria, and thermodynamic stability of materials.
has output	NFDI_0000153	ObjectProperty	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000153			p has output x =Def x is produced or generated as a result of executing p.
spokesperson role	NFDI_0000017	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000017			A role inherent in an agent that is realized when representing, advocating, or communicating on behalf of an organization or group to convey messages or information.
file format of	NFDI_0000133	ObjectProperty	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000133			"inverse of  property ""has file format"""
participates in	BFO_0000056	ObjectProperty	http://purl.obolibrary.org/obo/BFO_0000056			
zero-dimensional spatial region	BFO_0000018	Class	http://purl.obolibrary.org/obo/BFO_0000018			
lecture	NFDI_0010022	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0010022			An event where a subject matter expert delivers a formal presentation to inform or educate an audience about a specific topic.
has standard	NFDI_0000207	ObjectProperty	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000207			The property relates a resource to the standard it relies on.
has value specification	PMD_0060000	ObjectProperty	https://w3id.org/pmd/co/PMD_0060000			
Responding Process	PMD_0000915	Class	https://w3id.org/pmd/co/PMD_0000915			
ontology variant	NFDI_0000024	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000024			An ontology variant represents a self-contained, reusable subset of an ontology that provides a specific functionality while maintaining interoperability with the larger ontology. Typically, an ontology is released in different variants, which makes a variant a release artifact.
email address	IAO_0000429	Class	http://purl.obolibrary.org/obo/IAO_0000429			
publisher role	NFDI_0000193	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000193			A role inherent in an agent that is realized when the bearer participates in the publishing of the document.
software script	NFDI_0010041	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0010041			A software script is software whose instructions can be executed using a software interpreter.
edam	edam	AnnotationProperty	http://purl.obolibrary.org/obo/edam#edam			
has measurement datum	MWO_0001116	ObjectProperty	http://purls.helmholtz-metadaten.de/mwo/MWO_0001116			The property is a relation between an entity and a measurement datum.
linked data portal	MWO_0001112	Class	http://purls.helmholtz-metadaten.de/mwo/MWO_0001112			A Linked Data Portal is a data portal that supports the publication, access, and exploration of linked datasets using semantic web technologies and standardized data formats.
has external identifier	NFDI_0001006	ObjectProperty	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0001006			The property relates a thing to the corresponding entry or related concept of the item in a central register, e.g. GND, VIAF, RISM, Wikidata or ROR.
given name	IAO_0020016	Class	http://purl.obolibrary.org/obo/IAO_0020016			
BFO_0000180	BFO_0000180	AnnotationProperty	http://purl.obolibrary.org/obo/BFO_0000180			
mathematics	NFDI_0010011	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0010011			An academic discipline that involves the study of numbers, quantities, shapes, and patterns, using abstract concepts and logical reasoning. Mathematics is fundamental to various fields, including science, engineering, economics, and technology, providing tools for problem-solving, analysis, and modeling.
model number	IAO_0000017	Class	http://purl.obolibrary.org/obo/IAO_0000017			
measurement datum of	MWO_0001117	ObjectProperty	http://purls.helmholtz-metadaten.de/mwo/MWO_0001117			"inverse of  property ""has measurement datum"""
preferredNamespacePrefix	preferredNamespacePrefix	AnnotationProperty	http://purl.org/vocab/vann/preferredNamespacePrefix			
service product role	NFDI_0000228	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000228			Role of an immaterial entity that facilitates the delivery or support of a service product, ensuring its proper execution and value realization.
is identified by	NFDI_0001003	ObjectProperty	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0001003			inverse property of has external identifier
Bravais Lattice Orthorhombic Base-centered	PMD_0020010	Individual	https://w3id.org/pmd/co/PMD_0020010			
act of foundation	NFDI_0001020	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0001020			The act of foundation refers to the formal establishment or creation of an institution, organization, or entity, typically through a legal, administrative, or ceremonial process.
sparql endpoint of	NFDI_0000202	ObjectProperty	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000202			"inverse of  property ""has sparql endpoint"""
terms merged	IAO_0000227	Individual	http://purl.obolibrary.org/obo/IAO_0000227			
has contributor	NFDI_0000116	ObjectProperty	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000116			The property related something to a person or an organization responsible for making contributions to that.
data item	IAO_0000027	Class	http://purl.obolibrary.org/obo/IAO_0000027			
temporal instant	BFO_0000203	Class	http://purl.obolibrary.org/obo/BFO_0000203			
symposium	NFDI_0010026	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0010026			An event where researchers and experts present and discuss their work, often centered around a specific theme or area of study.
Aggregate state value	PMD_0020116	Class	https://w3id.org/pmd/co/PMD_0020116			
dataset	NFDI_0000009	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000009			An information content entity that refers to a structured collection of data, organized typically for a specific goal such as analysis, research, or reference. Dataset is structured information about a resource provided by an organization or a person.
alliancing	MWO_0001009	Class	http://purls.helmholtz-metadaten.de/mwo/MWO_0001009			Alliancing is a collaboration process in which two or more entities form a long-term cooperative relationship based on shared objectives, often in research, industry, or government sectors.
serial number	IAO_0000131	Class	http://purl.obolibrary.org/obo/IAO_0000131			
title	title	AnnotationProperty	http://purl.org/dc/terms/title			
web application software	NFDI_0000222	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000222			Software that is installed on a server and can be used by users via a web page and the internet, for example Software-as-a-service (SaaS).
course	NFDI_0010023	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0010023			An event structured as a program of study, offering instruction on a particular subject, often leading to certification or academic credit.
OWL/XML	format_3262	Class	http://edamontology.org/format_3262		OWL	
ISIL identifier	NFDI_0001014	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0001014			ISIL (International Standard Identifier for Libraries and Related Organizations) is a globally recognized identifier system used to uniquely identify libraries, archives, museums, and other cultural institutions. It facilitates resource sharing, cataloging, and data exchange across institutions and countries.
PD. Dr.	NFDI_0001084	Individual	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0001084			Privatdozent (Dr. with habilitation, qualified to teach at a university)
collection	NFDI_0000107	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000107			A material entity that represents a collection of material entities intended to be understood together as a whole.
Aggregate state supercritical fluid	PMD_0020122	Individual	https://w3id.org/pmd/co/PMD_0020122			
measurement unit label of	MWO_0001118	ObjectProperty	http://purls.helmholtz-metadaten.de/mwo/MWO_0001118			"inverse of  property ""has measurement unit label"""
Gerät	PMD_0000602	Class	https://w3id.org/pmd/co/PMD_0000602			
speaker role	NFDI_0001062	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0001062			A role inherent in an agent that is realized when delivers presentations, lectures, or speeches at events, conferences, or public gatherings.
is_metadata_tag	is_metadata_tag	AnnotationProperty	http://purl.obolibrary.org/obo/is_metadata_tag			
object aggregate	BFO_0000027	Class	http://purl.obolibrary.org/obo/BFO_0000027			
specifically depended on by	BFO_0000194	ObjectProperty	http://purl.obolibrary.org/obo/BFO_0000194	s-depended on by		
software development	NFDI_0000016	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000016			A process that has specified output a software product and that involves the creation of source code.
material designation	MWO_0001099	Class	http://purls.helmholtz-metadaten.de/mwo/MWO_0001099			Material designation is an identifier assigned to a material to specify its name, Id, classification, composition, or standardized reference in scientific, engineering, or industrial contexts.
dissolution date	NFDI_0000128	DatatypeProperty	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000128			The property refers to the date on which the organization ceased to exist or was formally dissolved.
Kostiantyn Hubaiev	0000-0003-2612-8515	Entity	https://orcid.org/0000-0003-2612-8515			
example to be eventually removed	IAO_0000002	Individual	http://purl.obolibrary.org/obo/IAO_0000002			
humanity	NFDI_0010001	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0010001			An academic discipline focused on human culture, thought, and creativity, encompassing disciplines like literature, philosophy, and the arts.
data portal	NFDI_0000123	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000123			A website that serves as a centralized platform for accessing, managing, and sharing datasets, information, or resources related to a specific topic, theme, or domain.
service process	NFDI_0000101	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000101			A process that organizes activities and resources to deliver a specific service, ensuring its efficiency, reliability, and alignment with intended goals.
immaterial entity	BFO_0000141	Class	http://purl.obolibrary.org/obo/BFO_0000141			
idspace	idspace	AnnotationProperty	http://purl.obolibrary.org/obo/idspace			
contact point role	NFDI_0000114	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114			A role inherent in an agent that is realized when the agent is a contact point of a resource or a project.
cancelled status	NFDI_0001071	Individual	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0001071			Cancelled Status is a status specification that indicates an entity, process, or project has been terminated before reaching completion due to internal or external factors.
Bravais Lattice Hexagonal Rhombohedral Primitive	PMD_0020015	Individual	https://w3id.org/pmd/co/PMD_0020015			
status	status	AnnotationProperty	http://purl.org/ontology/bibo/status			
action specification	IAO_0000007	Class	http://purl.obolibrary.org/obo/IAO_0000007			
centrally registered identifier symbol	IAO_0000577	Class	http://purl.obolibrary.org/obo/IAO_0000577			
the matwerk project	MWO_0001019	Individual	http://purls.helmholtz-metadaten.de/mwo/MWO_0001019			
plan specification	IAO_0000104	Class	http://purl.obolibrary.org/obo/IAO_0000104			"2/3/2009 Comment from OBI review.

Action specification not well enough specified.
Conditional specification not well enough specified.
Question whether all plan specifications have objective specifications.

Request that IAO either clarify these or change definitions not to use them"
located in	BFO_0000171	ObjectProperty	http://purl.obolibrary.org/obo/BFO_0000171			
funding organization of	NFDI_0000138	ObjectProperty	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000138			"inverse of property ""has funding organization"""
ontology release version	NFDI_0000026	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000026			An (nfdi) ontology release version represents a particular release of an ontology.
data cleaning process	NFDI_0010034	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0010034			A data handling process where incorrect, incomplete, or irrelevant data is identified and corrected or removed to improve the quality of the dataset.
Aggregate state solid	PMD_0020117	Individual	https://w3id.org/pmd/co/PMD_0020117			
published by	NFDI_0000191	ObjectProperty	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000191			The property is a relationship between an information content entity and an organization or a person responsible for publishing it.
universal	IAO_0000410	Individual	http://purl.obolibrary.org/obo/IAO_0000410			
keyword textual entity	IAO_0000629	Class	http://purl.obolibrary.org/obo/IAO_0000629			
Dr.-Ing.	NFDI_0001073	Individual	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0001073			Doctor of Engineering (German doctorate in engineering).
reasoned ontology module	IAO_8000013	Class	http://purl.obolibrary.org/obo/IAO_8000013			
savedBy	savedBy	AnnotationProperty	http://www.geneontology.org/formats/oboInOwl#savedBy			
license	license	AnnotationProperty	http://purl.org/dc/elements/1.1/license			
out of scope	OMO_0001000	Individual	http://purl.obolibrary.org/obo/OMO_0001000			
occurrent	BFO_0000003	Class	http://purl.obolibrary.org/obo/BFO_0000003			
OBO foundry unique label	IAO_0000589	AnnotationProperty	http://purl.obolibrary.org/obo/IAO_0000589			
has realization	BFO_0000054	ObjectProperty	http://purl.obolibrary.org/obo/BFO_0000054	realized in		
workflow management software	NFDI_0001049	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0001049			Workflow Management Software is a subclass of Software that provides tools for designing, automating, executing, and monitoring scientific or computational workflows in research and engineering domains.
is about	IAO_0000136	ObjectProperty	http://purl.obolibrary.org/obo/IAO_0000136			
project collaboration	MWO_0001006	Class	http://purls.helmholtz-metadaten.de/mwo/MWO_0001006			Project Collaboration is a collaboration process in which multiple entities contribute expertise, resources, and labor toward the successful completion of a specific project.
plan	NFDI_0000011	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000011			A realizable entity that represents a structured set of intended actions or steps designed to achieve specific objectives or outcomes.
source	source	AnnotationProperty	http://purl.org/dc/elements/1.1/source			
Pearlite	PMD_0020109	Individual	https://w3id.org/pmd/co/PMD_0020109			
Aggregate state mesomorphic	PMD_0020123	Individual	https://w3id.org/pmd/co/PMD_0020123			
entity	BFO_0000001	Class	http://purl.obolibrary.org/obo/BFO_0000001			
fiat object part	BFO_0000024	Class	http://purl.obolibrary.org/obo/BFO_0000024			
comment textual entity	NFDI_0001036	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0001036			A comment textual entity is a textual entity that provides supplimentary information, feedback, opinions, clarifications, or annotations related to a specific subject.
denotes	IAO_0000219	ObjectProperty	http://purl.obolibrary.org/obo/IAO_0000219			
agriculture	NFDI_0010006	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0010006			An academic discipline that focuses on the science, practice, and business of cultivating plants, raising animals, and producing food, fiber, and other products. Agriculture involves the study of soil management, crop production, livestock care, and sustainable farming practices to ensure food security and environmental sustainability.
ontology module	IAO_8000000	Class	http://purl.obolibrary.org/obo/IAO_8000000			
exists at	BFO_0000108	ObjectProperty	http://purl.obolibrary.org/obo/BFO_0000108			
hasNarrowSynonym	hasNarrowSynonym	AnnotationProperty	http://www.geneontology.org/formats/oboInOwl#hasNarrowSynonym			
temporal part of	BFO_0000139	ObjectProperty	http://purl.obolibrary.org/obo/BFO_0000139			
construction engineering	NFDI_0010018	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0010018			An academic discipline that focuses on the planning, design, and management of construction projects, including buildings, infrastructure, and other structures. Construction engineering integrates principles of civil engineering, project management, and materials science to ensure safety, efficiency, and sustainability in construction processes.
