LABEL	LOCAL	TYPE	IRI	ALT_LABELS	SYNONYMS	COMMENT
has software	NFDI_0000199	ObjectProperty	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000199			The property is a relationship between a resource and a software it uses.
creative work	NFDI_0000008	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000008			An independent continuant or information content entity that refers to a manifestation of someone's creative effort. A creative work refers to a digital intellectual or artistic resource, e.g. a dataset, metadata, a guideline, a software and other materials offering relevant information or instructions within their specific domains.
Ahmad Zainul Ihsan	0000-0002-1008-4530	Entity	https://orcid.org/0000-0002-1008-4530			
ontology release version	NFDI_0000026	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000026			An (nfdi) ontology release version represents a particular release of an ontology.
directive information entity	IAO_0000033	Class	http://purl.obolibrary.org/obo/IAO_0000033			
event	NFDI_0000131	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000131			An process that represents an organized happening that unfolds in time.
humanity	NFDI_0010001	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0010001			An academic discipline focused on human culture, thought, and creativity, encompassing disciplines like literature, philosophy, and the arts.
generically depends on	BFO_0000084	ObjectProperty	http://purl.obolibrary.org/obo/BFO_0000084	g-depends on		
preferredNamespaceUri	preferredNamespaceUri	AnnotationProperty	http://purl.org/vocab/vann/preferredNamespaceUri			
example	example	AnnotationProperty	http://www.w3.org/2004/02/skos/core#example			
source	source	AnnotationProperty	http://purl.org/dc/elements/1.1/source			
code set	IAO_0020020	Class	http://purl.obolibrary.org/obo/IAO_0020020			Code sets might include non-entities/things (e.g. missing thumbs).
software	NFDI_0000198	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000198			A plan specification that comprises a set of instructions, programs, or algorithms designed to perform specific tasks or functions on a computer or other electronic devices.
Bravais Lattice Orthorhombic Body-centered	PMD_0020011	Individual	https://w3id.org/pmd/co/PMD_0020011			
materials science	NFDI_0010016	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0010016			An academic discipline that explores the properties, performance, and applications of materials, focusing on the relationship between a material's structure and its characteristics. Materials science and engineering involves the design, development, and testing of materials for use in a wide range of industries, including aerospace, electronics, and manufacturing.
has contact point	NFDI_0000112	ObjectProperty	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000112			The property is a relationship between an NFDI resource and a person or organization (agent) as a contact point.
implemented by	MWO_0001028	ObjectProperty	http://purls.helmholtz-metadaten.de/mwo/MWO_0001028			The property relates an entity to an agent that has adapted or developed the entity for a specific purpose and actively uses it within a particular context.
savedBy	savedBy	AnnotationProperty	http://www.geneontology.org/formats/oboInOwl#savedBy			
creative process	NFDI_0000224	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000224			A process that involves generating, developing, and refining original ideas or concepts through exploration, experimentation, and problem-solving, aiming to produce innovative or expressive outcomes in artistic, scientific, or other creative fields.
developed by	MWO_0001134	ObjectProperty	http://purls.helmholtz-metadaten.de/mwo/MWO_0001134			The property relates an entity to an agent that has modified, customized, or extended it for a specific use case or research purpose.
measurement unit label of	MWO_0001118	ObjectProperty	http://purls.helmholtz-metadaten.de/mwo/MWO_0001118			"inverse of  property ""has measurement unit label"""
zone improvement plan code	NFDI_0001042	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0001042			A postal code that is used in the United States for the purpose of sorting and delivering mail, and that denotes some postal delivery route or some aggregate of postal delivery routes.
example of usage	IAO_0000112	AnnotationProperty	http://purl.obolibrary.org/obo/IAO_0000112			
material specification	PMD_0060007	Class	https://w3id.org/pmd/co/PMD_0060007			
dataset documenting process	NFDI_0010033	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0010033			A data handling process where metadata, descriptions, and details about datasets are recorded to ensure clarity, context, and proper usage by others.
nfdi consortium	NFDI_0001039	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0001039			An NFDI Consortium is a collaborative organizational entity within the German National Research Data Infrastructure (NFDI) initiative, responsible for the development, management, and coordination of research data infrastructures in specific scientific domains.
hybrid implementation	NFDI_0001075	Individual	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0001075			Hybrid Implementation is an event implementation specification that defines the organization of an event that integrates both physical (on-site) and virtual (online) participation modes
translator	translator	AnnotationProperty	http://purl.org/ontology/bibo/translator			
editor note	IAO_0000116	AnnotationProperty	http://purl.obolibrary.org/obo/IAO_0000116			
work package textual entity	NFDI_0001035	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0001035			A work package textual entity is a textual entity that describes a structured unit of work within a project, outlining specific tasks, objectives, deliverables, and assigned responsibilities to achieve defined project outcomes.
textual entity	IAO_0000300	Class	http://purl.obolibrary.org/obo/IAO_0000300			
alternative label	IAO_0000118	AnnotationProperty	http://purl.obolibrary.org/obo/IAO_0000118			Consider re-defing to: An alternative name for a class or property which can mean the same thing as the preferred name (semantically equivalent, narrow, broad or related).
Bainite	PMD_0020027	Individual	https://w3id.org/pmd/co/PMD_0020027			
scopeNote	scopeNote	AnnotationProperty	http://www.w3.org/2004/02/skos/core#scopeNote			
Aggregate state liquid	PMD_0020118	Individual	https://w3id.org/pmd/co/PMD_0020118			
modified	modified	AnnotationProperty	http://purl.org/dc/terms/modified			
matwerk infrastructure use case organization	MWO_0001018	Individual	http://purls.helmholtz-metadaten.de/mwo/MWO_0001018			A NFDI MatWerk organization that demonstrates how the developed infrastructure can be applied to solve practical research problems, ensuring usability and impact.
date	date	AnnotationProperty	http://purl.obolibrary.org/obo/date			
organization	NFDI_0000003	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000003			An immaterial entity that refers to a group of individuals, which structures and coordinates the activities of individuals or groups toward achieving common goal within a defined framework.
occurrent	BFO_0000003	Class	http://purl.obolibrary.org/obo/BFO_0000003			
developing process	MWO_0001030	Class	http://purls.helmholtz-metadaten.de/mwo/MWO_0001030			A process that involves the creation, adaptation, or refinement of an entity, with the participation of some participants, leading to specific outcomes.
measurement datum	IAO_0000109	Class	http://purl.obolibrary.org/obo/IAO_0000109			
agent role	NFDI_0000229	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000229			Role of an independent continuant that is realized through an agent's actions, enabling the agent to perform specific functions or achieve particular outcomes within a system or context.
Stimulating Process	PMD_0000950	Class	https://w3id.org/pmd/co/PMD_0000950			
has acronym	NFDI_0010015	AnnotationProperty	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0010015			A relation between an entity and its abbreviated form, representing a shortened version of the original term or phrase.
has agent	NFDI_0000240	ObjectProperty	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000240			The property is a relationship between a resource and an agent.
linked data portal	MWO_0001112	Class	http://purls.helmholtz-metadaten.de/mwo/MWO_0001112			A Linked Data Portal is a data portal that supports the publication, access, and exploration of linked datasets using semantic web technologies and standardized data formats.
action specification	IAO_0000007	Class	http://purl.obolibrary.org/obo/IAO_0000007			
Dr. Dr.	NFDI_0001094	Individual	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0001094			Two Doctor degrees (PhD or equivalent academic doctorate)
paused status	NFDI_0001082	Individual	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0001082			Paused Status is a status specification that indicates an entity, process, or project is temporarily halted but may resume at a later stage.
publisher	publisher	AnnotationProperty	http://purl.org/dc/terms/publisher			
is carrier of	BFO_0000101	ObjectProperty	http://purl.obolibrary.org/obo/BFO_0000101			
co developed by	MWO_0001136	ObjectProperty	http://purls.helmholtz-metadaten.de/mwo/MWO_0001136			The property relates an entity to agents that collaboratively contributed to its development.
specification of	NFDI_0000205	ObjectProperty	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000205			"inverse of  property ""has specification"""
biology	NFDI_0010004	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0010004			An academic discipline that studies living organisms, their structures, functions, growth, and interactions with their environment. Biology explores the diversity of life, from microscopic organisms to complex ecosystems, and seeks to understand the underlying processes of life, evolution, and heredity.
has acronym	MWO_0001143	DatatypeProperty	http://purls.helmholtz-metadaten.de/mwo/MWO_0001143			A relation between an information content entity and its specific acronym.
software module	NFDI_0010040	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0010040			A software module is software composed of a collection of software methods.
information access specification	NFDI_0001052	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0001052			An information access specification is a directive information entity that defines the policies, conditions, and mechanisms governing the accessibility of digital or physical information resources for users or organizations.
model number	IAO_0000017	Class	http://purl.obolibrary.org/obo/IAO_0000017			
research data repository	MWO_0001108	Class	http://purls.helmholtz-metadaten.de/mwo/MWO_0001108			A Research Data Repository is a data portal designed for the preservation, management, and sharing of research datasets, ensuring long-term accessibility and compliance with open science principles.
data transformation process	NFDI_0010035	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0010035			A data handling process involving the conversion of data into a different format, structure, or scale to make it compatible with analysis tools or systems.
act of dissolution	NFDI_0001021	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0001021			The act of dissolution refers to a formal legal or administrative event that officially terminates or dissolves an entity, relationship, or agreement.
programming language	NFDI_0000186	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000186			A plan specification that is used for implementing software.
has axiom label	IAO_0010000	AnnotationProperty	http://purl.obolibrary.org/obo/IAO_0010000			
has associated axiom(fol)	IAO_0000602	AnnotationProperty	http://purl.obolibrary.org/obo/IAO_0000602			
speaker role	NFDI_0001062	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0001062			A role inherent in an agent that is realized when delivers presentations, lectures, or speeches at events, conferences, or public gatherings.
inSubset	inSubset	AnnotationProperty	http://www.geneontology.org/formats/oboInOwl#inSubset			
Widmanstatten structure	PMD_0020110	Individual	https://w3id.org/pmd/co/PMD_0020110			
independent continuant	BFO_0000004	Class	http://purl.obolibrary.org/obo/BFO_0000004			A continuant that is a bearer of quality and realizable entity entities, in which other entities inhere and which itself cannot inhere in anything.
co develops	MWO_0001137	ObjectProperty	http://purls.helmholtz-metadaten.de/mwo/MWO_0001137			"inverse of property ""co developed by"""
one-dimensional spatial region	BFO_0000026	Class	http://purl.obolibrary.org/obo/BFO_0000026			
restricted access	NFDI_0001091	Individual	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0001091			Restricted Access is an information access specification that defines policies limiting access to specific users, organizations, or groups based on predefined criteria such as confidentiality, security, or legal regulations.
located in	BFO_0000171	ObjectProperty	http://purl.obolibrary.org/obo/BFO_0000171			
contributor	contributor	AnnotationProperty	http://purl.org/dc/elements/1.1/contributor			
country	NFDI_0000119	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000119			A place that refers to a defined geographical area distinguished by its territorial boundaries, governance structure, and sovereignty.
hasSubset	hasSubset	AnnotationProperty	http://www.geneontology.org/formats/oboInOwl#hasSubset			
repository	repository	AnnotationProperty	http://edamontology.org/repository			
service process	NFDI_0000101	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000101			A process that organizes activities and resources to deliver a specific service, ensuring its efficiency, reliability, and alignment with intended goals.
Aggregate state plasma	PMD_0020120	Individual	https://w3id.org/pmd/co/PMD_0020120			
workflow management software	NFDI_0001049	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0001049			Workflow Management Software is a subclass of Software that provides tools for designing, automating, executing, and monitoring scientific or computational workflows in research and engineering domains.
affiliation	MWO_0001105	Class	http://purls.helmholtz-metadaten.de/mwo/MWO_0001105			An affiliation is a textual entity that specifies the organizational or institutional association of an individual, group, or entity, typically used in academic, professional, or research contexts.
has occurrent part	BFO_0000117	ObjectProperty	http://purl.obolibrary.org/obo/BFO_0000117			
N-Quads	format_3956	Class	http://edamontology.org/format_3956			N-Quads should not be confused with N-Triples which does not contain graph information.
term imported	IAO_0000228	Individual	http://purl.obolibrary.org/obo/IAO_0000228			
social science	NFDI_0010002	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0010002			An academic discipline that studies society and human behavior through disciplines like sociology, psychology, and economics.
specifically depends on	BFO_0000195	ObjectProperty	http://purl.obolibrary.org/obo/BFO_0000195	s-depends on		
curation status specification	IAO_0000078	Class	http://purl.obolibrary.org/obo/IAO_0000078			
Martensite	PMD_0020111	Individual	https://w3id.org/pmd/co/PMD_0020111			
Harald Sack	E1925	Entity	https://nfdi4culture.de/id/E1925			
contributing process	NFDI_0000115	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000115			A process of contibuting or providing information to an endeavor.
author identification	IAO_0000302	Class	http://purl.obolibrary.org/obo/IAO_0000302			
Documentation	documentation	AnnotationProperty	http://edamontology.org/documentation		Specification	
publishing process	NFDI_0000014	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000014			A process of making information, such as literature, music, and software etc., available to the public for sale or for free.
example to be eventually removed	IAO_0000002	Individual	http://purl.obolibrary.org/obo/IAO_0000002			
process engineering	NFDI_0000159	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000159			An academic discipline that focuses on the design, optimization, and operation of industrial processes to transform raw materials into valuable products. Process engineering applies principles of chemistry, physics, and engineering to improve efficiency, sustainability, and safety in industries such as manufacturing, energy, and pharmaceuticals.
is agent of	NFDI_0000241	ObjectProperty	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000241			inverse of property 'has agent'
test phase status	NFDI_0001093	Individual	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0001093			Test Phase Status is a status specification that indicates an entity, process, or project is undergoing testing, evaluation, or validation before finalization.
preceded by	BFO_0000062	ObjectProperty	http://purl.obolibrary.org/obo/BFO_0000062			
logo	logo	AnnotationProperty	http://xmlns.com/foaf/0.1/logo			
data handling process	NFDI_0010028	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0010028			A process that involves the collection, organization, cleaning, analysis, storage, and sharing of data to ensure its accuracy, accessibility, and usefulness for decision-making, research, or other applications. Data handling encompasses all stages from raw data generation to its final visualization or publication.
Aggregate state value	PMD_0020116	Class	https://w3id.org/pmd/co/PMD_0020116			
website	NFDI_0000223	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000223			An information content entity that represents a collection of interconnected web pages, multimedia content, and digital resources accessible via the World Wide Web.
environs	BFO_0000183	ObjectProperty	http://purl.obolibrary.org/obo/BFO_0000183	contains process		
is quality measurement of	IAO_0000221	ObjectProperty	http://purl.obolibrary.org/obo/IAO_0000221			
service product	NFDI_0000232	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000232			An immaterial entity that provides value through a service offering, delivering intangible benefits or functionality designed to fulfill specific needs or requirements, often in a structured process.
ready for release	IAO_0000122	Individual	http://purl.obolibrary.org/obo/IAO_0000122			
materials design	MWO_0001046	Class	http://purls.helmholtz-metadaten.de/mwo/MWO_0001046			Materials Design is a sub-discipline of Material Science that focuses on developing and optimizing materials for specific applications based on composition, structure, and property relationships.
identifier	NFDI_0000015	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000015			An information content entity that is the outcome of a dubbing process and is used to refer to one instance of entity shared by a group of people to refer to that individual entity.
Turtle	format_3255	Class	http://edamontology.org/format_3255			The SPARQL Query Language incorporates a very similar syntax.
NFDI Matwerk Ontology	mwo.owl	Entity	http://purls.helmholtz-metadaten.de/mwo/mwo.owl			
contact point role	NFDI_0000114	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000114			A role inherent in an agent that is realized when the agent is a contact point of a resource or a project.
Bravais Lattice Hexagonal Rhombohedral Primitive	PMD_0020015	Individual	https://w3id.org/pmd/co/PMD_0020015			
hasDefinition	hasDefinition	AnnotationProperty	http://www.geneontology.org/formats/oboInOwl#hasDefinition			
description	NFDI_0001018	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0001018			A textual entity that describe some resource.
joint servicing	MWO_0001008	Class	http://purls.helmholtz-metadaten.de/mwo/MWO_0001008			Joint Servicing is a collaboration process in which two or more entities jointly provide or maintain a service, ensuring operational efficiency and shared responsibility.
prefLabel	prefLabel	AnnotationProperty	http://www.w3.org/2004/02/skos/core#prefLabel			
participates in	BFO_0000056	ObjectProperty	http://purl.obolibrary.org/obo/BFO_0000056			
has last instant	BFO_0000224	ObjectProperty	http://purl.obolibrary.org/obo/BFO_0000224			
data curation service	NFDI_0000122	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000122			The activity of managing and promoting the use of data from their point of creation to ensure that they are fit for contemporary purpose and available for discovery and reuse. For dynamic datasets this may mean continuous enrichment or updating to keep them fit for purpose. Higher levels of curation will also involve links with annotation and with other published materials
RISM identifier	NFDI_0001016	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0001016			RISM (Répertoire International des Sources Musicales) is an international catalog of historical music sources, including manuscripts, printed music, and treatises. It provides unique identifiers and bibliographic data to support music research and documentation.
Prof. Dr.	NFDI_0001088	Individual	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0001088			Professor with a doctorate.
quality	BFO_0000019	Class	http://purl.obolibrary.org/obo/BFO_0000019			
infrastructure use case	MWO_0001026	Class	http://purls.helmholtz-metadaten.de/mwo/MWO_0001026			An Infrastructure Use Case (IUC) is a service product that defines a specific application scenario, requirement, or implementation of research infrastructure, demonstrating its functionality, benefits, and impact in a given scientific or industrial domain.
author list	NFDI_0001030	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0001030			A part of a document that enumerates the authors of the document
software title	NFDI_0001000	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0001000			A textual entity that uniquely identifies a specific software application, program, or system, often used for branding, categorization, and reference in documentation, licensing, and distribution.
plan	PMD_0000014	Class	https://w3id.org/pmd/co/PMD_0000014			
description	description	AnnotationProperty	http://purl.org/dc/elements/1.1/description			
device specification	PMD_0060006	Class	https://w3id.org/pmd/co/PMD_0060006			
consortium partner	NFDI_0001038	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0001038			A Consortium Partner is an organization that actively collaborates within a consortium, contributing expertise, resources, or infrastructure to support shared research, development, or innovation goals.
data storage process	NFDI_0010037	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0010037			A data handling process where data is securely stored in databases or other systems, ensuring it can be retrieved and accessed as needed.
is quality measured as	IAO_0000417	ObjectProperty	http://purl.obolibrary.org/obo/IAO_0000417			
FactGrid identifier	NFDI_0001015	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0001015			FactGrid is a collaborative, structured knowledge database designed for historical research. It operates on Wikibase and focuses on documenting historical entities, events, and relationships.
Rechenprozess	PMD_0000583	Class	https://w3id.org/pmd/co/PMD_0000583			
relational quality	BFO_0000145	Class	http://purl.obolibrary.org/obo/BFO_0000145			
has specification	NFDI_0000204	ObjectProperty	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000204			The property is a relationship between a resource and the international standard or norm.
temporally projects onto	BFO_0000153	ObjectProperty	http://purl.obolibrary.org/obo/BFO_0000153			
artificial intelligence	NFDI_0001063	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0001063			Artificial Intelligence (AI) is a sub-discipline of Computer Science that focuses on creating systems capable of performing tasks that require human-like intelligence, such as learning, reasoning, and problem-solving.
co organizer role	NFDI_0001057	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0001057			A role inherent in an agent that is realized when collaborating in planning, managing, and executing an event, project, or initiative alongside one or more primary organizers.
versionNotes	versionNotes	AnnotationProperty	http://www.w3.org/ns/adms#versionNotes			
materials deformation processes	MWO_0001043	Class	http://purls.helmholtz-metadaten.de/mwo/MWO_0001043			Materials Deformation Processes is a sub-discipline of Material Science that studies how materials change shape under external forces, including plastic deformation, elastic deformation, and failure mechanisms.
materials processing	MWO_0001050	Class	http://purls.helmholtz-metadaten.de/mwo/MWO_0001050			Materials Processing is a sub-discipline of Material Science that investigates techniques for transforming raw materials into functional products through methods such as casting, welding, and additive manufacturing.
is input of	NFDI_0001024	ObjectProperty	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0001024			inverse of the relation 'has input'
has id	MWO_0001142	DatatypeProperty	http://purls.helmholtz-metadaten.de/mwo/MWO_0001142			A relation between an information content entity and its specific ID.
requires discussion	IAO_0000428	Individual	http://purl.obolibrary.org/obo/IAO_0000428			
Aggregate state suprasolid	PMD_0020125	Individual	https://w3id.org/pmd/co/PMD_0020125			
title	title	AnnotationProperty	http://purl.org/dc/elements/1.1/title			
File extension	file_extension	AnnotationProperty	http://edamontology.org/file_extension			N.B.: File extensions that are not correspondigly defined at http://filext.com are recorded in EDAM only if not in conflict with http://filext.com, and/or unique and usual within life-science computing.
requirements textual entity	IAO_0000642	Class	http://purl.obolibrary.org/obo/IAO_0000642			
remark	remark	AnnotationProperty	http://purl.obolibrary.org/obo/remark			
data set of	NFDI_0000126	ObjectProperty	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000126			"inverse of  property ""has data set"""
Mechanical Property Analyzing Process	PMD_0000849	Class	https://w3id.org/pmd/co/PMD_0000849			
summer school	NFDI_0010024	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0010024			An event held during the summer, providing specialized courses or workshops to supplement regular academic studies or offer additional learning opportunities.
Manufacturing Process	PMD_0000833	Class	https://w3id.org/pmd/co/PMD_0000833			
image processing software	NFDI_0001046	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0001046			Image Processing Software is a subclass of Software that enables the manipulation, enhancement, analysis, and visualization of images obtained from experimental, computational, or simulation-based sources.
Aggregate state atom gas	PMD_0020121	Individual	https://w3id.org/pmd/co/PMD_0020121			
goal textual entity	MWO_0001100	Class	http://purls.helmholtz-metadaten.de/mwo/MWO_0001100			A goal textual entity is a textual entity that describes the intended objectives, aims, or targets of a project, initiative, organization, or research effort, providing a clear statement of purpose and expected outcomes.
page	page	AnnotationProperty	http://xmlns.com/foaf/0.1/page			
data portal	NFDI_0000123	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000123			A website that serves as a centralized platform for accessing, managing, and sharing datasets, information, or resources related to a specific topic, theme, or domain.
temporal interval	BFO_0000202	Class	http://purl.obolibrary.org/obo/BFO_0000202			
Bravais Lattice Cubic Body-centered	PMD_0020018	Individual	https://w3id.org/pmd/co/PMD_0020018			
objective specification	IAO_0000005	Class	http://purl.obolibrary.org/obo/IAO_0000005			
computer science	NFDI_0010017	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0010017			An academic discipline that focuses on the study of algorithms, data structures, programming, and computational systems. Computer science explores how to design, develop, and analyze software and hardware solutions to solve complex problems and advance technology.
function	BFO_0000034	Class	http://purl.obolibrary.org/obo/BFO_0000034			
occupies temporal region	BFO_0000199	ObjectProperty	http://purl.obolibrary.org/obo/BFO_0000199			
contributor list	NFDI_0001031	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0001031			A part of a document that enumerates the contributors of the document
has value specification	PMD_0060000	ObjectProperty	https://w3id.org/pmd/co/PMD_0060000			
uncurated	IAO_0000124	Individual	http://purl.obolibrary.org/obo/IAO_0000124			
member part of	BFO_0000129	ObjectProperty	http://purl.obolibrary.org/obo/BFO_0000129			
location of	BFO_0000124	ObjectProperty	http://purl.obolibrary.org/obo/BFO_0000124			
Media type	media_type	AnnotationProperty	http://edamontology.org/media_type		MIME type	
measurement datum of	MWO_0001117	ObjectProperty	http://purls.helmholtz-metadaten.de/mwo/MWO_0001117			"inverse of  property ""has measurement datum"""
alliancing	MWO_0001009	Class	http://purls.helmholtz-metadaten.de/mwo/MWO_0001009			Alliancing is a collaboration process in which two or more entities form a long-term cooperative relationship based on shared objectives, often in research, industry, or government sectors.
Amir Laadhar	0000-0001-9106-8825	Entity	https://orcid.org/0000-0001-9106-8825			
Hossein Beygi Nasrabadi	0000-0002-3092-0532	Entity	https://orcid.org/0000-0002-3092-0532			
software repository	MWO_0001113	Class	http://purls.helmholtz-metadaten.de/mwo/MWO_0001113			A Software Repository is a data portal designed to store, manage, and distribute software packages, source code, and related documentation for research, development, and deployment purposes.
occurrent part of	BFO_0000132	ObjectProperty	http://purl.obolibrary.org/obo/BFO_0000132			
BFO_0000180	BFO_0000180	AnnotationProperty	http://purl.obolibrary.org/obo/BFO_0000180			
figure	IAO_0000308	Class	http://purl.obolibrary.org/obo/IAO_0000308			
spokesperson role	NFDI_0000017	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000017			A role inherent in an agent that is realized when representing, advocating, or communicating on behalf of an organization or group to convey messages or information.
dissolution date	NFDI_0000128	DatatypeProperty	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000128			The property refers to the date on which the organization ceased to exist or was formally dissolved.
definition	definition	AnnotationProperty	http://www.w3.org/2004/02/skos/core#definition			
term editor	IAO_0000117	AnnotationProperty	http://purl.obolibrary.org/obo/IAO_0000117			
workflow process	NFDI_0000227	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000227			A process that defines and coordinates sequential tasks, activities, or steps to achieve specific objectives efficiently within an organized workflow system.
data integration process	NFDI_0010036	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0010036			A data handling process where data from multiple sources are combined or merged to create a cohesive and comprehensive dataset for analysis.
data science	NFDI_0001066	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0001066			Data Science is a sub-discipline of Computer Science that integrates statistical methods, machine learning, and data processing techniques to extract insights and knowledge from structured and unstructured data.
web application software	NFDI_0000222	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000222			Software that is installed on a server and can be used by users via a web page and the internet, for example Software-as-a-service (SaaS).
creator role	NFDI_0001026	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0001026			A role inherent in an agent that originates, develops, or produces a work, product, or idea.
has participant	BFO_0000057	ObjectProperty	http://purl.obolibrary.org/obo/BFO_0000057			
co spokesperson role	NFDI_0001058	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0001058			A role inherent in an agent that is realized when shareing the role of representing an organization, group, or initiative, typically communicating its views, policies, or findings to the public.
organizer role	NFDI_0001061	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0001061			A role inherent in an agent that is realized when being responsible for planning, managing, and executing an event, project, or structured activity.
occupies spatiotemporal region	BFO_0000200	ObjectProperty	http://purl.obolibrary.org/obo/BFO_0000200			
service provider role	NFDI_0000230	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000230			A role inherent in an agent that is realized when delivering services, managing processes, and ensuring the effective fulfillment of service product requirements.
occupies spatial region	BFO_0000210	ObjectProperty	http://purl.obolibrary.org/obo/BFO_0000210			
Engineered Material	PMD_0000002	Class	https://w3id.org/pmd/co/PMD_0000002			We recognize that some of the materials in the subclasses also occur naturally. However, these are not within the scope of our consideration for technical use.
next_id	next_id	AnnotationProperty	http://edamontology.org/next_id			
has url	NFDI_0001008	DatatypeProperty	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0001008			A relation between an information content entity and its specific url.
manufacturer role	NFDI_0001060	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0001060			A role inherent in an agent that is realized when being responsible for producing goods, components, or materials through industrial or commercial processes.
رابط تحميل	downloadURL	ObjectProperty	http://www.w3.org/ns/dcat#downloadURL			Ceci est un lien direct à un fichier téléchargeable en un format donnée. Exple fichier CSV ou RDF. Le format est décrit par les propriétés de distribution dcterms:format et/ou dcat:mediaType.
act of foundation	NFDI_0001020	Class	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0001020			The act of foundation refers to the formal establishment or creation of an institution, organization, or entity, typically through a legal, administrative, or ceremonial process.
